id,visit_id,visitor_id,domain,url,country,date,page_views,time on site
v3663,visit_3366,visitor_3200,domain_2,url_112,c_11,2013-02-08 06:47:13,1,0
v3666,visit_3369,visitor_3203,domain_2,url_141,c_02,2013-04-04 13:46:20,1,0
v3667,visit_3370,visitor_3204,domain_2,url_79,c_11,2013-05-04 12:06:30,1,61
v3668,visit_3371,visitor_3204,domain_2,url_135,c_11,2013-05-16 17:14:15,1,1728
v3669,visit_3372,visitor_3205,domain_2,url_31,c_04,2014-04-15 14:14:52,1,0
v3671,visit_3374,visitor_3207,domain_2,url_37,c_17,2013-11-16 10:21:02,1,1
v3672,visit_3374,visitor_3207,domain_2,url_47,c_17,2013-11-16 10:25:38,1,3
v3674,visit_3376,visitor_3209,domain_2,url_88,c_07,2014-04-10 21:27:24,1,0
v3675,visit_3377,visitor_3210,domain_2,url_39,c_13,2013-10-06 22:40:22,1,0
v3676,visit_3378,visitor_3211,domain_2,url_118,c_02,2014-04-28 20:45:56,1,0
v3678,visit_3380,visitor_3213,domain_2,url_134,c_01,2013-01-19 22:39:42,0,7
v3679,visit_3380,visitor_3213,domain_2,url_134,c_01,2013-01-19 22:39:59,0,0
v3684,visit_3385,visitor_3218,domain_2,url_66,c_21,2013-09-16 13:52:50,1,279
v3685,visit_3386,visitor_3219,domain_2,url_91,c_01,2013-01-23 12:03:32,1,3
v3686,visit_3387,visitor_3220,domain_2,url_54,c_18,2013-01-21 16:44:23,1,236
v3687,visit_3388,visitor_3221,domain_1,url_9,c_14,2014-03-07 10:29:49,0,22
v3688,visit_3389,visitor_3222,domain_1,url_4,c_21,2013-07-03 19:15:22,1,0
v3695,visit_3395,visitor_3227,domain_2,url_51,c_02,2013-09-10 19:45:43,1,0
v3697,visit_3397,visitor_3229,domain_2,url_107,c_03,2013-05-25 07:47:32,1,124
v3698,visit_3398,visitor_3230,domain_2,url_78,c_11,2013-10-12 10:38:55,1,30
v3699,visit_3399,visitor_3231,domain_2,url_39,c_12,2014-02-15 23:44:20,1,5
v3700,visit_3400,visitor_3232,domain_1,url_9,c_11,2014-04-25 10:11:29,1,41
v3701,visit_3400,visitor_3232,domain_1,url_9,c_11,2014-04-25 10:12:10,0,2
v3704,visit_3403,visitor_3235,domain_1,url_5,c_21,2014-04-03 00:04:38,1,1
v3705,visit_3404,visitor_3236,domain_2,url_134,c_01,2014-01-23 23:37:57,1,11
v3706,visit_3405,visitor_3148,domain_2,url_28,c_01,2013-05-29 23:50:29,1,0
v3708,visit_3407,visitor_3238,domain_2,url_35,c_12,2013-08-23 13:33:19,1,17
v3710,visit_3409,visitor_3239,domain_2,url_117,c_22,2013-10-24 15:50:52,1,49
v3711,visit_3410,visitor_3240,domain_2,url_78,c_22,2013-11-08 16:59:59,1,0
v3712,visit_3329,visitor_3167,domain_2,url_141,c_01,2014-05-29 00:07:04,1,93
v3716,visit_3413,visitor_3243,domain_1,url_10,c_21,2013-06-07 15:17:53,0,198
v3718,visit_3415,visitor_3245,domain_2,url_77,c_30,2014-01-17 15:18:51,1,0
v3719,visit_3416,visitor_3246,domain_2,url_127,c_17,2013-12-12 22:53:55,1,10
v3722,visit_3361,visitor_3195,domain_2,url_66,c_07,2013-09-07 13:02:53,1,9
v3723,visit_3419,visitor_3249,domain_2,url_27,c_17,2013-05-31 08:05:14,1,0
v3724,visit_3420,visitor_3250,domain_2,url_142,c_05,2014-05-16 14:34:59,0,13
v3725,visit_3421,visitor_3251,domain_2,url_120,c_03,2013-09-07 09:32:18,1,0
v3729,visit_3425,visitor_3255,domain_2,url_77,c_15,2014-05-19 05:13:09,1,31
v3730,visit_3374,visitor_3207,domain_2,url_37,c_17,2013-11-16 10:23:12,1,2
v3734,visit_3380,visitor_3213,domain_2,url_134,c_01,2013-01-19 22:39:59,1,0
v3735,visit_3428,visitor_3258,domain_1,url_3,c_21,2014-04-20 23:52:27,0,1
v3736,visit_3429,visitor_3259,domain_2,url_52,c_05,2013-11-06 09:09:55,1,0
v3738,visit_3431,visitor_3261,domain_2,url_18,c_02,2014-03-26 01:03:49,1,0
v3744,visit_3437,visitor_3267,domain_2,url_23,c_03,2014-04-21 09:18:08,1,0
v3745,visit_3438,visitor_3268,domain_2,url_93,c_32,2013-05-18 08:11:08,1,25
v3746,visit_3439,visitor_3269,domain_2,url_142,c_07,2014-04-12 16:12:12,1,0
v3747,visit_3440,visitor_3270,domain_1,url_4,c_21,2013-10-03 16:46:22,1,0
v3749,visit_3442,visitor_3272,domain_2,url_33,c_11,2014-05-29 15:49:34,1,6
v3750,visit_3443,visitor_3273,domain_2,url_142,c_07,2014-01-21 23:16:08,1,0
v3752,visit_3445,visitor_3275,domain_1,url_10,c_21,2013-09-04 05:08:47,1,0
v3754,visit_3447,visitor_3277,domain_2,url_53,c_22,2013-07-04 19:34:33,1,0
v3755,visit_3448,visitor_3278,domain_2,url_129,c_08,2014-01-13 14:21:24,1,0
v3757,visit_3450,visitor_3280,domain_2,url_89,c_11,2013-05-17 18:56:46,1,13
v3758,visit_3451,visitor_3281,domain_1,url_3,c_14,2013-03-06 11:59:58,1,318
v3764,visit_3456,visitor_3286,domain_2,url_21,c_14,2013-10-13 05:52:19,1,56
v3766,visit_3458,visitor_3288,domain_2,url_66,c_07,2013-08-21 22:41:37,1,23
v3774,visit_3465,visitor_3294,domain_2,url_135,c_22,2013-04-27 10:42:47,1,8
v3776,visit_3467,visitor_3295,domain_2,url_49,c_20,2013-05-08 20:24:10,1,0
v3778,visit_3469,visitor_3297,domain_2,url_141,c_01,2013-04-14 20:42:49,1,0
v3779,visit_3470,visitor_3298,domain_2,url_106,c_12,2013-08-24 08:01:19,1,7
v3783,visit_3474,visitor_3302,domain_2,url_56,c_24,2013-10-17 09:05:16,1,36
v3784,visit_3475,visitor_3303,domain_2,url_123,c_22,2014-02-07 14:19:19,1,0
v3785,visit_3476,visitor_3304,domain_2,url_47,c_17,2013-08-29 09:17:40,1,0
v3786,visit_3477,visitor_3305,domain_2,url_111,c_32,2014-01-01 18:14:30,1,183
v3787,visit_3478,visitor_3306,domain_2,url_41,c_23,2014-02-01 15:43:36,1,0
v3788,visit_3479,visitor_3307,domain_2,url_28,c_02,2014-04-27 21:17:17,1,0
v3793,visit_3484,visitor_3312,domain_2,url_76,c_10,2013-01-07 15:02:50,1,0
v3795,visit_3486,visitor_3314,domain_2,url_85,c_31,2013-01-22 22:01:25,1,0
v3799,visit_3490,visitor_3318,domain_2,url_18,c_20,2014-05-02 23:39:54,1,0
v3801,visit_3492,visitor_3320,domain_1,url_4,c_21,2013-11-29 18:45:59,1,1
v3803,visit_3494,visitor_3322,domain_2,url_61,c_05,2014-02-05 15:23:29,1,1722
v3804,visit_3495,visitor_3323,domain_2,url_91,c_01,2013-01-21 16:29:13,0,0
v3807,visit_3498,visitor_3326,domain_2,url_104,c_06,2013-05-02 00:49:13,1,0
v3812,visit_3503,visitor_3331,domain_2,url_89,c_11,2013-04-12 14:17:36,1,0
v3813,visit_3504,visitor_3332,domain_2,url_62,c_17,2014-05-28 14:37:18,1,71
v3814,visit_3504,visitor_3332,domain_2,url_92,c_17,2014-05-28 14:38:29,1,9
v3815,visit_3504,visitor_3332,domain_2,url_62,c_17,2014-05-28 14:38:50,1,1
v3816,visit_3505,visitor_3333,domain_1,url_9,c_21,2014-04-12 03:40:01,1,0
v3819,visit_3508,visitor_3336,domain_2,url_69,c_17,2014-04-26 17:21:15,1,25
v3823,visit_3512,visitor_3340,domain_2,url_90,c_17,2013-03-09 10:34:28,1,0
v3826,visit_3515,visitor_3343,domain_2,url_136,c_21,2014-05-19 04:51:02,0,0
v3827,visit_3516,visitor_3344,domain_2,url_17,c_04,2014-03-06 00:47:08,1,7
v3828,visit_3517,visitor_3345,domain_2,url_31,c_04,2014-04-08 20:40:01,1,0
v3832,visit_3521,visitor_3221,domain_1,url_6,c_14,2014-03-08 11:47:35,1,44
v3833,visit_3522,visitor_3349,domain_2,url_118,c_01,2013-02-21 12:55:46,1,19
v3834,visit_3523,visitor_3349,domain_2,url_118,c_01,2013-02-23 09:03:44,1,0
v3836,visit_3525,visitor_3351,domain_2,url_87,c_05,2014-05-27 10:44:41,1,0
v3837,visit_3526,visitor_3352,domain_2,url_141,c_02,2013-02-11 22:02:07,1,0
v3838,visit_3527,visitor_3353,domain_2,url_118,c_01,2013-11-01 19:19:32,1,0
v3839,visit_3528,visitor_3354,domain_2,url_88,c_14,2013-11-20 00:32:24,1,0
v3841,visit_3530,visitor_3356,domain_2,url_109,c_03,2013-06-12 09:15:34,1,0
v3847,visit_3536,visitor_3362,domain_2,url_61,c_06,2013-12-12 10:32:05,1,0
v3848,visit_3537,visitor_3363,domain_2,url_111,c_31,2013-08-02 19:01:56,1,0
v3850,visit_3539,visitor_3365,domain_2,url_91,c_01,2013-01-25 22:42:14,0,0
v3852,visit_3541,visitor_3367,domain_2,url_91,c_11,2013-01-28 13:10:51,0,6
v3853,visit_3541,visitor_3367,domain_2,url_91,c_11,2013-01-28 13:10:59,0,0
v3854,visit_3542,visitor_3368,domain_2,url_42,c_29,2014-05-10 10:41:06,1,6
v3861,visit_3549,visitor_3375,domain_1,url_7,c_21,2014-05-10 03:42:14,1,0
v3862,visit_3550,visitor_3376,domain_2,url_13,c_13,2013-02-11 09:02:29,1,0
v3863,visit_3551,visitor_3377,domain_2,url_88,c_29,2014-04-23 13:43:38,1,0
v3864,visit_3552,visitor_3378,domain_2,url_67,c_12,2014-03-28 08:12:52,1,0
v3865,visit_3553,visitor_3379,domain_2,url_29,c_11,2014-05-12 21:03:21,1,0
v3867,visit_3555,visitor_3381,domain_2,url_31,c_06,2013-11-30 21:19:13,1,0
v3868,visit_3556,visitor_3382,domain_2,url_41,c_17,2013-12-06 21:44:17,1,28
v3869,visit_3557,visitor_3383,domain_2,url_72,c_03,2013-05-10 05:34:04,1,0
v3871,visit_3559,visitor_3385,domain_2,url_123,c_11,2013-02-07 19:32:09,1,11
v3872,visit_3560,visitor_3386,domain_2,url_100,c_13,2013-01-11 12:59:26,1,0
v3879,visit_3565,visitor_3391,domain_2,url_120,c_03,2013-09-19 06:13:06,1,0
v3880,visit_3566,visitor_3392,domain_2,url_71,c_03,2014-02-26 12:38:25,1,0
v3887,visit_3573,visitor_3399,domain_2,url_53,c_16,2013-04-11 07:04:09,1,0
v3888,visit_3574,visitor_3400,domain_2,url_28,c_02,2014-03-31 21:30:31,1,0
v3889,visit_3575,visitor_3401,domain_2,url_19,c_08,2014-02-26 10:03:34,1,0
v3894,visit_3580,visitor_3406,domain_2,url_139,c_01,2013-08-28 13:04:43,1,161
v3895,visit_3581,visitor_3407,domain_2,url_40,c_17,2013-11-20 09:39:15,1,616
v3897,visit_3583,visitor_3409,domain_2,url_131,c_03,2013-12-20 02:39:30,1,88
v3898,visit_3584,visitor_3410,domain_2,url_108,c_17,2013-09-10 22:18:14,1,0
v3899,visit_3585,visitor_3411,domain_2,url_52,c_05,2014-03-29 22:36:08,1,143
v3900,visit_3586,visitor_3412,domain_2,url_120,c_03,2014-05-13 12:19:49,1,11
v3904,visit_3590,visitor_3416,domain_2,url_71,c_03,2014-05-16 08:37:47,1,26
v3905,visit_3591,visitor_3417,domain_1,url_4,c_14,2013-10-07 11:57:53,1,76
v3907,visit_3593,visitor_3419,domain_2,url_35,c_12,2013-11-02 17:19:27,1,0
v3908,visit_3594,visitor_3420,domain_1,url_6,c_21,2014-02-11 18:58:54,0,2
v3910,visit_3596,visitor_3422,domain_2,url_135,c_17,2013-05-15 14:36:28,1,0
v3911,visit_3597,visitor_3422,domain_2,url_37,c_17,2013-05-16 16:03:59,1,55
v3912,visit_3598,visitor_3422,domain_2,url_98,c_17,2013-05-17 09:52:43,1,85
v3913,visit_3599,visitor_3423,domain_1,url_3,c_21,2014-02-26 23:09:56,1,0
v3915,visit_3601,visitor_3425,domain_2,url_104,c_27,2013-03-31 19:09:27,1,82
v3916,visit_3602,visitor_3426,domain_2,url_45,c_01,2013-04-03 19:27:22,1,0
v3918,visit_3604,visitor_3428,domain_2,url_106,c_12,2013-11-07 21:11:04,0,136
v3919,visit_3605,visitor_3429,domain_2,url_20,c_02,2013-01-11 22:24:26,1,79
v3920,visit_3606,visitor_3430,domain_2,url_139,c_01,2014-05-17 19:06:32,1,0
v3921,visit_3607,visitor_3431,domain_2,url_50,c_11,2014-03-10 11:12:34,1,0
v3922,visit_3608,visitor_3432,domain_2,url_136,c_13,2014-02-10 20:05:26,1,58
v3925,visit_3611,visitor_3435,domain_1,url_4,c_21,2013-12-11 20:41:39,1,0
v3928,visit_3614,visitor_3438,domain_2,url_106,c_12,2013-11-06 20:15:40,1,8
v3930,visit_3616,visitor_3440,domain_2,url_37,c_17,2013-01-12 15:47:02,1,12
v3932,visit_3618,visitor_3442,domain_2,url_40,c_07,2014-03-21 23:05:00,1,48
v3933,visit_3619,visitor_3443,domain_2,url_35,c_12,2013-08-30 23:23:48,0,0
v3934,visit_3620,visitor_3444,domain_2,url_47,c_17,2014-05-10 09:27:27,1,0
v3935,visit_3621,visitor_3445,domain_2,url_107,c_03,2013-09-25 22:58:28,1,0
v3936,visit_3622,visitor_3446,domain_2,url_117,c_11,2013-10-20 18:17:45,1,0
v3938,visit_3624,visitor_3448,domain_2,url_86,c_26,2013-06-22 12:42:26,1,41
v3939,visit_3625,visitor_3449,domain_2,url_52,c_05,2014-04-20 16:55:17,1,0
v3947,visit_3633,visitor_3456,domain_2,url_12,c_02,2014-01-21 22:03:48,1,0
v3949,visit_3635,visitor_3458,domain_2,url_50,c_22,2013-10-28 10:57:53,1,0
v3954,visit_3640,visitor_3463,domain_2,url_126,c_20,2013-09-22 06:32:14,1,0
v3955,visit_3641,visitor_3464,domain_2,url_136,c_15,2014-05-20 06:30:46,1,0
v3956,visit_3642,visitor_3465,domain_2,url_52,c_05,2014-01-29 10:32:37,1,54
v3957,visit_3643,visitor_3466,domain_1,url_9,c_34,2013-10-03 02:51:00,1,2
v3958,visit_3644,visitor_3467,domain_2,url_128,c_02,2013-07-13 07:47:17,1,0
v3960,visit_3646,visitor_3469,domain_2,url_88,c_14,2013-10-30 19:13:40,1,262
v3961,visit_3647,visitor_3470,domain_2,url_94,c_11,2014-01-31 14:31:57,1,164
v3962,visit_3648,visitor_3471,domain_2,url_121,c_08,2013-03-22 18:58:23,1,0
v3963,visit_3649,visitor_3472,domain_2,url_114,c_01,2014-02-28 10:46:31,1,71
v3964,visit_3597,visitor_3422,domain_2,url_27,c_17,2013-05-16 15:58:35,1,190
v3965,visit_3650,visitor_3473,domain_2,url_106,c_12,2013-11-06 10:31:59,1,96
v3967,visit_3652,visitor_3475,domain_2,url_106,c_12,2013-11-06 13:16:10,1,71
v3968,visit_3653,visitor_3476,domain_2,url_52,c_05,2014-04-17 15:52:05,1,0
v3969,visit_3654,visitor_3477,domain_2,url_61,c_05,2013-09-19 11:45:09,1,0
v3971,visit_3655,visitor_3478,domain_2,url_46,c_19,2013-02-28 11:45:59,1,0
v3975,visit_3659,visitor_3481,domain_2,url_46,c_02,2014-04-05 23:56:33,1,0
v3978,visit_3662,visitor_3484,domain_2,url_92,c_17,2013-11-21 23:39:37,1,2
v3979,visit_3663,visitor_3485,domain_2,url_48,c_17,2013-03-22 11:30:31,1,275
v3980,visit_3664,visitor_3486,domain_2,url_53,c_07,2013-05-15 10:54:01,1,269
v3984,visit_3668,visitor_3490,domain_2,url_28,c_02,2013-11-18 11:25:02,1,0
v3986,visit_3670,visitor_3492,domain_2,url_21,c_14,2013-12-01 06:23:38,1,279
v3987,visit_3671,visitor_3493,domain_2,url_135,c_14,2013-02-01 12:18:35,1,8
v3988,visit_3672,visitor_3494,domain_2,url_136,c_10,2014-02-15 17:41:27,1,0
v3989,visit_3673,visitor_3495,domain_2,url_90,c_17,2013-02-16 09:25:05,1,0
v3991,visit_3675,visitor_3497,domain_2,url_113,c_11,2014-02-03 17:34:41,1,99
v3992,visit_3676,visitor_3497,domain_2,url_29,c_11,2014-02-05 16:30:27,1,0
v3993,visit_3677,visitor_3498,domain_2,url_18,c_02,2013-10-04 23:10:53,1,0
v3995,visit_3679,visitor_3500,domain_2,url_51,c_13,2014-02-06 11:36:54,1,513
v3996,visit_3680,visitor_3501,domain_2,url_140,c_24,2014-02-15 17:25:08,1,0
v3997,visit_3681,visitor_3502,domain_2,url_92,c_17,2013-02-10 13:46:54,1,388
v4000,visit_3684,visitor_3505,domain_2,url_78,c_11,2013-02-25 20:28:00,1,0
v4001,visit_3685,visitor_3506,domain_2,url_79,c_11,2013-06-07 13:31:34,1,27
v4002,visit_3686,visitor_3507,domain_2,url_17,c_02,2014-04-05 11:37:42,1,8
v4003,visit_3687,visitor_3507,domain_2,url_68,c_27,2014-03-28 09:49:46,1,3
v4005,visit_3689,visitor_3509,domain_2,url_12,c_02,2013-01-16 22:49:38,1,0
v4006,visit_3690,visitor_3510,domain_1,url_6,c_36,2014-01-08 22:44:20,1,468
v4007,visit_3691,visitor_3511,domain_2,url_106,c_12,2013-08-28 09:30:39,1,78
v4009,visit_3693,visitor_3513,domain_2,url_142,c_06,2014-05-10 14:51:23,0,0
v4011,visit_3695,visitor_3515,domain_2,url_71,c_03,2013-07-13 07:38:16,1,0
v4012,visit_3696,visitor_3516,domain_2,url_28,c_09,2013-01-09 16:29:42,1,0
v4015,visit_3699,visitor_3519,domain_2,url_86,c_03,2014-01-18 13:36:39,1,2
v4017,visit_3701,visitor_3521,domain_1,url_3,c_21,2013-09-17 06:34:56,1,0
v4018,visit_3702,visitor_3522,domain_2,url_54,c_27,2013-06-28 14:59:35,1,311
v4019,visit_3702,visitor_3522,domain_2,url_76,c_27,2013-06-28 15:06:48,1,0
v4021,visit_3704,visitor_3524,domain_2,url_57,c_07,2013-05-25 10:41:14,1,0
v4022,visit_3705,visitor_3525,domain_2,url_22,c_27,2013-07-25 00:10:58,1,14
v4023,visit_3706,visitor_3526,domain_1,url_10,c_02,2014-05-28 16:40:42,1,0
v4027,visit_3710,visitor_3530,domain_2,url_90,c_17,2014-01-24 18:32:13,1,0
v4028,visit_3711,visitor_3531,domain_2,url_56,c_07,2013-11-12 17:04:47,1,25
v4029,visit_3712,visitor_3532,domain_2,url_35,c_12,2013-08-25 07:20:23,1,80
v4033,visit_3714,visitor_3534,domain_2,url_50,c_11,2014-03-22 16:06:14,1,0
v4035,visit_3716,visitor_3536,domain_2,url_67,c_13,2014-01-27 18:02:05,1,0
v4036,visit_3717,visitor_3537,domain_2,url_73,c_21,2013-05-27 08:34:36,1,24
v4038,visit_3719,visitor_3539,domain_2,url_123,c_08,2014-04-28 13:50:06,1,0
v4041,visit_3722,visitor_3542,domain_2,url_109,c_16,2013-09-12 02:13:25,1,18
v4044,visit_3725,visitor_3545,domain_2,url_82,c_16,2013-06-26 04:56:38,1,40
v4047,visit_3728,visitor_3548,domain_2,url_89,c_11,2013-02-01 23:04:11,1,79
v4048,visit_3729,visitor_3549,domain_2,url_92,c_27,2013-04-19 21:02:17,1,0
v4049,visit_3730,visitor_3550,domain_2,url_31,c_17,2013-03-15 10:56:58,1,310
v4050,visit_3731,visitor_3551,domain_2,url_18,c_20,2014-05-30 19:58:15,1,0
v4052,visit_3733,visitor_3553,domain_2,url_27,c_17,2014-05-22 17:08:07,1,184
v4054,visit_3735,visitor_3555,domain_2,url_114,c_01,2013-02-04 08:31:23,1,0
v4058,visit_3739,visitor_3559,domain_2,url_51,c_13,2013-11-13 17:51:04,1,0
v4059,visit_3740,visitor_3560,domain_2,url_106,c_12,2013-08-18 19:41:23,1,0
v4061,visit_3742,visitor_3562,domain_2,url_141,c_02,2014-05-30 00:42:59,1,0
v4062,visit_3743,visitor_3563,domain_2,url_139,c_20,2014-01-17 15:05:38,1,352
v4065,visit_3746,visitor_3566,domain_1,url_5,c_11,2014-03-01 16:49:19,0,1
v4067,visit_3748,visitor_3568,domain_2,url_29,c_22,2013-10-26 19:55:12,1,0
v4074,visit_3753,visitor_3572,domain_2,url_136,c_15,2014-04-30 07:48:50,1,0
v4075,visit_3754,visitor_3573,domain_1,url_2,c_21,2013-09-18 19:57:43,1,0
v4076,visit_3755,visitor_3574,domain_2,url_114,c_01,2013-04-11 08:49:36,1,0
v4079,visit_3758,visitor_3577,domain_2,url_111,c_08,2013-01-09 10:35:53,1,94
v4080,visit_3758,visitor_3577,domain_2,url_111,c_08,2013-01-09 10:39:54,1,0
v4081,visit_3759,visitor_3578,domain_2,url_72,c_03,2013-07-16 16:07:33,1,19
v4085,visit_3763,visitor_3582,domain_2,url_126,c_08,2014-01-12 11:25:03,1,0
v4086,visit_3764,visitor_3583,domain_2,url_97,c_25,2013-05-11 16:21:57,1,63
v4087,visit_3765,visitor_3584,domain_2,url_81,c_05,2013-09-18 20:40:23,1,0
v4088,visit_3766,visitor_3585,domain_2,url_108,c_17,2013-11-18 15:24:07,1,2
v4089,visit_3766,visitor_3585,domain_2,url_33,c_17,2013-11-18 15:24:30,0,66
v4090,visit_3766,visitor_3585,domain_2,url_127,c_17,2013-11-18 15:26:04,1,13
v4091,visit_3766,visitor_3585,domain_2,url_37,c_17,2013-11-18 15:26:19,1,629
v4093,visit_3768,visitor_3587,domain_2,url_87,c_05,2013-06-29 10:36:15,1,2
v4094,visit_3769,visitor_3588,domain_2,url_31,c_17,2013-04-09 22:04:40,1,0
v4096,visit_3771,visitor_3590,domain_2,url_37,c_17,2013-12-09 18:45:08,1,23
v4097,visit_3772,visitor_3591,domain_2,url_58,c_17,2013-12-21 12:13:00,1,0
v4098,visit_3773,visitor_3592,domain_1,url_3,c_21,2013-07-10 20:43:27,1,9
v4101,visit_3776,visitor_3595,domain_2,url_39,c_13,2013-11-16 18:04:47,1,4
v4102,visit_3777,visitor_3596,domain_1,url_9,c_21,2013-11-28 22:07:24,1,0
v4103,visit_3778,visitor_3597,domain_2,url_74,c_05,2014-02-07 19:00:25,1,190
v4109,visit_3783,visitor_3600,domain_2,url_33,c_11,2013-06-13 11:57:18,1,3
v4110,visit_3784,visitor_3600,domain_2,url_21,c_11,2013-09-28 12:17:45,0,4
v4111,visit_3784,visitor_3600,domain_2,url_21,c_11,2013-09-28 12:17:49,0,12
v4112,visit_3784,visitor_3600,domain_2,url_68,c_11,2013-09-28 12:24:12,1,8
v4113,visit_3784,visitor_3600,domain_2,url_21,c_11,2013-09-28 12:25:01,1,222
v4114,visit_3784,visitor_3600,domain_2,url_32,c_11,2013-09-28 12:37:22,1,18
v4115,visit_3784,visitor_3600,domain_2,url_61,c_11,2013-09-28 12:38:51,1,8
v4116,visit_3785,visitor_3600,domain_2,url_68,c_11,2013-10-19 14:53:40,0,3
v4117,visit_3786,visitor_3600,domain_2,url_77,c_11,2014-01-04 16:57:15,1,2
v4118,visit_3787,visitor_3600,domain_2,url_56,c_11,2014-03-06 13:22:36,1,4
v4119,visit_3788,visitor_3600,domain_2,url_77,c_11,2014-03-11 13:03:35,1,0
v4126,visit_3794,visitor_3600,domain_2,url_33,c_11,2013-01-18 16:17:55,1,3
v4127,visit_3795,visitor_3600,domain_2,url_21,c_11,2013-01-19 16:22:31,1,131
v4128,visit_3796,visitor_3600,domain_2,url_21,c_11,2013-01-24 12:13:14,1,676
v4129,visit_3797,visitor_3600,domain_2,url_81,c_11,2013-01-27 12:10:56,1,1
v4130,visit_3797,visitor_3600,domain_2,url_61,c_11,2013-01-27 12:11:22,1,39
v4131,visit_3798,visitor_3600,domain_2,url_91,c_11,2013-01-31 12:40:51,1,1
v4132,visit_3799,visitor_3600,domain_2,url_119,c_11,2013-02-14 14:53:46,1,118
v4133,visit_3800,visitor_3600,domain_2,url_81,c_11,2013-02-16 09:39:41,1,0
v4134,visit_3801,visitor_3600,domain_2,url_125,c_11,2013-03-29 16:28:28,1,1
v4135,visit_3802,visitor_3600,domain_2,url_25,c_11,2013-03-30 09:42:06,1,2
v4136,visit_3803,visitor_3600,domain_2,url_36,c_11,2013-04-05 17:47:40,1,3
v4137,visit_3803,visitor_3600,domain_2,url_52,c_11,2013-04-05 17:47:54,1,0
v4138,visit_3803,visitor_3600,domain_2,url_61,c_11,2013-04-05 17:51:58,1,3
v4139,visit_3804,visitor_3600,domain_2,url_57,c_11,2013-04-12 10:35:38,1,11
v4140,visit_3805,visitor_3601,domain_2,url_105,c_11,2013-11-06 22:53:46,1,0
v4142,visit_3807,visitor_3603,domain_2,url_21,c_14,2014-01-25 19:32:30,1,0
v4144,visit_3803,visitor_3600,domain_2,url_96,c_11,2013-04-05 17:48:02,1,6
v4145,visit_3808,visitor_3604,domain_2,url_106,c_12,2013-08-11 22:10:46,1,3
v4148,visit_3811,visitor_3607,domain_2,url_142,c_15,2014-05-08 15:25:33,1,5
v4149,visit_3812,visitor_3608,domain_2,url_112,c_11,2013-08-02 09:09:40,1,32
v4150,visit_3813,visitor_3609,domain_2,url_82,c_03,2013-02-02 11:52:45,1,0
v4151,visit_3814,visitor_3610,domain_2,url_117,c_11,2013-10-27 19:38:25,1,67
v4154,visit_3817,visitor_3613,domain_2,url_16,c_07,2013-09-02 21:52:27,1,0
v4158,visit_3821,visitor_3617,domain_2,url_140,c_28,2013-12-09 20:23:16,1,0
v4159,visit_3822,visitor_3618,domain_2,url_86,c_16,2013-02-04 14:47:37,1,4
v4160,visit_3823,visitor_3619,domain_2,url_52,c_05,2014-05-18 15:27:44,1,1678
v4161,visit_3824,visitor_3619,domain_2,url_52,c_05,2014-05-18 18:02:14,1,0
v4162,visit_3825,visitor_3620,domain_2,url_140,c_05,2014-04-04 18:22:55,1,0
v4163,visit_3826,visitor_3621,domain_2,url_32,c_05,2013-03-26 19:45:36,1,31
v4164,visit_3827,visitor_3622,domain_2,url_23,c_03,2013-09-18 05:55:51,1,0
v4166,visit_3829,visitor_3624,domain_2,url_38,c_01,2013-01-31 23:28:58,1,0
v4170,visit_3833,visitor_3628,domain_2,url_121,c_02,2013-05-31 15:44:36,1,0
v4173,visit_3836,visitor_3631,domain_2,url_31,c_17,2014-03-26 16:25:46,1,0
v4175,visit_3838,visitor_3633,domain_2,url_12,c_20,2013-06-05 04:49:50,1,0
v4176,visit_3839,visitor_3634,domain_2,url_18,c_02,2013-12-25 15:19:38,1,0
v4177,visit_3840,visitor_3635,domain_2,url_116,c_08,2013-07-21 02:14:31,1,0
v4178,visit_3841,visitor_3636,domain_2,url_49,c_02,2013-01-28 05:16:55,1,5
v4179,visit_3842,visitor_3637,domain_2,url_27,c_17,2013-10-30 22:19:03,1,0
v4180,visit_3843,visitor_3638,domain_2,url_131,c_03,2013-06-29 06:49:29,1,26
v4181,visit_3844,visitor_3639,domain_2,url_50,c_27,2014-04-08 22:44:37,1,0
v4182,visit_3845,visitor_3640,domain_2,url_82,c_03,2013-06-19 08:11:12,1,0
v4186,visit_3849,visitor_3644,domain_2,url_140,c_08,2014-04-23 12:45:31,1,0
v4187,visit_3850,visitor_3645,domain_2,url_81,c_23,2013-08-31 10:19:32,1,1178
v4189,visit_3852,visitor_3647,domain_1,url_3,c_21,2014-04-21 14:47:29,0,1
v4190,visit_3853,visitor_3648,domain_2,url_128,c_08,2014-02-02 20:42:34,1,215
v4197,visit_3860,visitor_3655,domain_2,url_117,c_11,2013-10-19 20:20:09,1,3
